8.0,8.0,0.0,30.0,0.0,0.0,2.0,18.0,10.0,1.0,0.0,415.0,6.0,0.0,0.0,2.0,0.0,9.0,24.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,4.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,3.0,187.0,0.0,0.0,0.0,0.0,15.0,54.0,0.0,0.0,0.0,114.0,0.0,3.0,17.0,0.0,0.0,22.0,7.0,15.0,4.0,3.0,0.0,18.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,9.0,0.0,52.0,0.0,0.0,32.0,16.0,20.0,15.0,0.0,11.0,165.0,0.0,0.0,0.0,0.0,13.0,17.0,61.0,7.0,15.0,21.0,9.0,1.0,0.0,57.0,17.0,10.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,10.0,27.0,30.0,2.0,65.0,14.0,0.0,3.0,0.0,3.0,31.0,4.0,3.0,12.0,0.0,0.0,9.0,35.0,9.0,0.0,53.0,0.0,3.0,3.0,19.0,0.0,6.0,4.0,0.0,32.0,42.0,0.0,33.0,22.0,13.0,14.0,38.0,2.0,0.0,27.0,6.0,11.0,0.0,0.0,0.0,112.0,9.0,2.0,0.0,36.0,20.0,0.0,9.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,9.0,0.0,170.0,0.0,2.0,17.0,0.0,20.0,226.0,18.0,12.0,11.0,38.0,77.0,56.0,0.0,0.0,0.0,82.0,0.0,9.0,40.0,9.0,0.0,98.0,15.0,66.0,4.0,0.0,0.0,54.0,0.0,9.0,9.0,11.0,14.0,36.0,1.0,9.0,9.0,3.0,0.0,39.0,11.0,0.0,0.0,73.0,11.0,11.0,11.0,29.0
0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,17.0,0.0,51.0,1.0,0.0,0.0,73.0,48.0,3.0,3.0,9.0,13.0,0.0,0.0,0.0,0.0,1001.0,77.0,55.0,5.0,10.0,86.0,5.0,4.0,1.0,31.0,17.0,5.0,0.0,1.0,65.0,14.0,0.0,0.0,0.0,8.0,12.0,54.0,2.0,5.0,4.0,0.0,1.0,0.0,5.0,26.0,7.0,6.0,6.0,0.0,5.0,61.0,44.0,29.0,5.0,32.0,16.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,3.0,85.0,5.0,25.0,9.0,11.0,4.0,16.0,0.0,4.0,5.0,0.0,10.0,2.0,10.0,0.0,129.0,13.0,5.0,0.0,19.0,13.0,0.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,19.0,77.0,5.0,0.0,16.0,11.0,11.0,389.0,5.0,1.0,6.0,5.0,63.0,203.0,0.0,0.0,0.0,163.0,5.0,10.0,66.0,0.0,0.0,123.0,39.0,97.0,23.0,12.0,1.0,99.0,15.0,21.0,14.0,8.0,3.0,39.0,6.0,14.0,16.0,8.0,0.0,25.0,19.0,0.0,5.0,18.0,10.0,3.0,13.0,56.0
11.0,124.0,0.0,8.0,0.0,0.0,0.0,103.0,82.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,50.0,1259.0,25.0,0.0,0.0,0.0,4.0,1.0,0.0,43.0,0.0,1.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,31.0,16.0,12.0,0.0,58.0,25.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,84.0,0.0,25.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,25.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,1.0,0.0,26.0,308.0,2.0,0.0,0.0,0.0,129.0,284.0,0.0,0.0,0.0,177.0,1.0,27.0,112.0,0.0,0.0,178.0,33.0,153.0,3.0,0.0,19.0,157.0,0.0,30.0,29.0,0.0,4.0,66.0,10.0,29.0,26.0,2.0,0.0,38.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
84.0,41.0,0.0,22.0,13.0,3.0,2.0,22.0,19.0,1.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,13.0,24.0,990.0,294.0,31.0,54.0,11.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,34.0,13.0,0.0,0.0,0.0,17.0,0.0,7.0,0.0,21.0,3.0,0.0,6.0,0.0,6.0,13.0,0.0,0.0,11.0,0.0,0.0,21.0,25.0,6.0,3.0,42.0,7.0,5.0,5.0,16.0,12.0,6.0,3.0,5.0,6.0,21.0,8.0,7.0,37.0,16.0,2.0,12.0,1.0,8.0,0.0,2.0,4.0,10.0,1.0,0.0,61.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,43.0,0.0,5.0,492.0,7.0,1.0,10.0,9.0,16.0,405.0,0.0,1.0,0.0,155.0,0.0,3.0,37.0,0.0,0.0,63.0,7.0,40.0,4.0,1.0,2.0,18.0,0.0,8.0,5.0,3.0,0.0,6.0,0.0,5.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,17.0
0.0,2.0,0.0,46.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,320.0,2253.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,44.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,22.0,0.0,0.0,25.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,51.0,0.0,101.0,0.0,3.0,1.0,30.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,6.0,15.0,5.0,1128.0,162.0,4.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,22.0,2.0,36.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,4.0,35.0,30.0,3.0,33.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,2.0,1.0,5.0,0.0,7.0,0.0,6.0,0.0,10.0,249.0,3.0,85.0,0.0,4.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,156.0,0.0,1.0,2.0,3.0,4.0,218.0,0.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,7.0,6.0,1.0,6.0,0.0,0.0,8.0,3.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,11.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,11.0
37.0,12.0,0.0,123.0,0.0,0.0,17.0,61.0,68.0,7.0,0.0,10.0,26.0,0.0,0.0,0.0,0.0,88.0,62.0,243.0,8.0,121.0,670.0,27.0,3.0,1.0,47.0,66.0,8.0,0.0,3.0,92.0,29.0,0.0,0.0,0.0,21.0,22.0,77.0,4.0,107.0,17.0,0.0,33.0,0.0,27.0,44.0,11.0,8.0,55.0,0.0,8.0,73.0,128.0,32.0,24.0,105.0,24.0,22.0,16.0,66.0,32.0,29.0,7.0,0.0,29.0,145.0,23.0,39.0,102.0,22.0,18.0,100.0,1.0,12.0,11.0,19.0,10.0,13.0,16.0,0.0,74.0,19.0,8.0,0.0,30.0,21.0,0.0,9.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,3.0,11.0,131.0,8.0,0.0,82.0,20.0,13.0,314.0,8.0,5.0,11.0,13.0,67.0,283.0,0.0,1.0,0.0,270.0,4.0,9.0,143.0,1.0,0.0,153.0,40.0,110.0,32.0,1.0,7.0,125.0,24.0,21.0,13.0,22.0,4.0,51.0,12.0,13.0,29.0,13.0,0.0,13.0,10.0,0.0,8.0,22.0,14.0,4.0,19.0,143.0
