filename,commentLines,functionCount,functionLines,includeLines,totalLines,whitespaceLines
/cmpt816/linux/kernel/time/tick-oneshot.c,35,6,55,8,117,15
/cmpt816/linux/kernel/time/tick-sched.c,333,51,684,16,1253,195
/cmpt816/linux/kernel/time/timer_stats.c,119,14,209,7,426,67
/cmpt816/linux/kernel/time/timekeeping_debug.c,15,6,42,7,75,11
/cmpt816/linux/kernel/trace/trace_clock.c,63,7,48,8,138,18
/cmpt816/linux/kernel/trace/ring_buffer.c,1489,155,2516,22,4991,757
/cmpt816/linux/kernel/trace/trace.c,763,307,4479,31,6945,1278
/cmpt816/linux/kernel/trace/trace_output.c,75,76,816,4,1212,261
/cmpt816/linux/kernel/trace/trace_seq.c,165,12,140,3,378,56
/cmpt816/linux/kernel/trace/trace_stat.c,44,20,240,6,360,68
/cmpt816/linux/kernel/trace/trace_printk.c,61,26,222,13,369,59
/cmpt816/linux/kernel/trace/trace_sched_switch.c,6,8,69,8,104,17
/cmpt816/linux/kernel/trace/trace_nop.c,24,9,58,5,102,16
/cmpt816/linux/kernel/trace/blktrace.c,161,101,1257,14,1820,293
/cmpt816/linux/kernel/trace/trace_events.c,252,134,1887,11,2812,546
/cmpt816/linux/kernel/trace/trace_export.c,10,7,53,13,198,33
/cmpt816/linux/kernel/trace/trace_event_perf.c,41,17,249,3,383,73
/cmpt816/linux/kernel/trace/trace_events_filter.c,220,123,1720,10,2426,389
/cmpt816/linux/kernel/trace/trace_events_trigger.c,221,80,935,5,1438,220
/cmpt816/linux/kernel/trace/trace_kprobe.c,144,63,1042,3,1487,229
/cmpt816/linux/kernel/trace/power-traces.c,5,0,0,6,18,4
/cmpt816/linux/kernel/trace/rpm-traces.c,5,0,0,7,21,3
/cmpt816/linux/kernel/trace/trace_probe.c,61,30,482,1,729,115
/cmpt816/linux/kernel/freezer.c,59,6,75,6,180,30
/cmpt816/linux/kernel/profile.c,76,32,424,17,615,67
/cmpt816/linux/kernel/stacktrace.c,13,4,41,5,76,12
/cmpt816/linux/kernel/futex.c,1227,63,1396,22,3054,352
/cmpt816/linux/kernel/futex_compat.c,39,6,114,7,202,32
/cmpt816/linux/kernel/dma.c,45,11,68,9,161,24
/cmpt816/linux/kernel/smp.c,256,29,324,12,724,105
/cmpt816/linux/kernel/uid16.c,4,21,158,11,218,42
/cmpt816/linux/kernel/module.c,461,201,2630,46,3898,544
/cmpt816/linux/kernel/kallsyms.c,140,33,339,14,609,89
/cmpt816/linux/kernel/acct.c,162,18,361,17,605,53
/cmpt816/linux/kernel/kexec.c,513,77,1708,34,2771,405
/cmpt816/linux/kernel/compat.c,67,57,842,17,1176,178
/cmpt816/linux/kernel/cgroup.c,1537,181,3109,32,5598,791
/cmpt816/linux/kernel/cgroup_freezer.c,128,24,270,8,485,74
/cmpt816/linux/kernel/cpuset.c,884,91,1397,37,2725,341
/cmpt816/linux/kernel/utsname.c,21,9,86,7,140,24
/cmpt816/linux/kernel/pid_namespace.c,70,20,254,10,410,64
/cmpt816/linux/kernel/stop_machine.c,205,29,339,13,649,80
/cmpt816/linux/kernel/audit.c,383,69,1302,20,2024,254
/cmpt816/linux/kernel/auditfilter.c,144,39,1094,13,1419,153
/cmpt816/linux/kernel/auditsc.c,417,70,1786,31,2538,248
/cmpt816/linux/kernel/audit_watch.c,78,26,335,12,520,84
/cmpt816/linux/kernel/audit_tree.c,73,40,735,6,957,129
/cmpt816/linux/kernel/kprobes.c,416,136,1587,21,2461,346
/cmpt816/linux/kernel/seccomp.c,265,31,497,14,903,102
/cmpt816/linux/kernel/relay.c,297,56,812,10,1361,182
/cmpt816/linux/kernel/utsname_sysctl.c,18,7,91,5,139,16
/cmpt816/linux/kernel/delayacct.c,26,10,98,7,159,23
/cmpt816/linux/kernel/taskstats.c,96,28,497,14,720,105
/cmpt816/linux/kernel/tsacct.c,40,6,105,6,181,19
/cmpt816/linux/kernel/tracepoint.c,121,24,300,11,521,61
/cmpt816/linux/kernel/elfcore.c,0,4,16,4,25,5
/cmpt816/linux/kernel/irq_work.c,49,9,92,13,197,34
/cmpt816/linux/kernel/crash_dump.c,20,1,12,5,47,5
