0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,7.0,0.0,34.0,0.0,0.0,4.0,18.0,10.0,1.0,0.0,394.0,6.0,0.0,0.0,2.0,0.0,9.0,0.0,24.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,5.0,0.0,0.0,16.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,3.0,172.0,0.0,0.0,0.0,5.0,0.0,18.0,55.0,0.0,0.0,0.0,114.0,0.0,0.0,18.0,0.0,0.0,23.0,8.0,15.0,5.0,0.0,18.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,0.0,53.0,0.0,0.0,43.0,26.0,22.0,15.0,0.0,11.0,171.0,0.0,0.0,0.0,0.0,13.0,0.0,17.0,61.0,7.0,15.0,20.0,9.0,1.0,0.0,60.0,17.0,10.0,18.0,9.0,1.0,0.0,0.0,0.0,0.0,21.0,27.0,31.0,2.0,68.0,14.0,0.0,3.0,0.0,3.0,31.0,4.0,3.0,12.0,0.0,0.0,0.0,9.0,5.0,3.0,10.0,10.0,12.0,3.0,3.0,0.0,60.0,0.0,3.0,3.0,19.0,0.0,6.0,4.0,0.0,32.0,42.0,0.0,33.0,11.0,11.0,13.0,0.0,14.0,38.0,2.0,0.0,27.0,6.0,11.0,0.0,0.0,0.0,121.0,9.0,11.0,3.0,36.0,20.0,0.0,9.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,9.0,181.0,0.0,2.0,17.0,0.0,20.0,206.0,18.0,12.0,29.0,21.0,38.0,80.0,59.0,0.0,0.0,0.0,87.0,0.0,0.0,40.0,9.0,0.0,125.0,15.0,93.0,4.0,0.0,54.0,0.0,9.0,9.0,11.0,14.0,36.0,1.0,9.0,9.0,3.0,0.0,39.0,11.0,0.0,0.0,75.0,11.0,11.0,11.0,32.0
0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,18.0,0.0,54.0,1.0,0.0,0.0,73.0,56.0,4.0,3.0,9.0,13.0,0.0,0.0,0.0,0.0,1052.0,6.0,74.0,50.0,5.0,10.0,102.0,1.0,10.0,1.0,32.0,18.0,5.0,0.0,1.0,63.0,14.0,0.0,8.0,0.0,13.0,7.0,55.0,2.0,6.0,5.0,0.0,1.0,0.0,5.0,27.0,7.0,6.0,6.0,0.0,0.0,5.0,55.0,0.0,0.0,27.0,29.0,6.0,5.0,5.0,5.0,32.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0,90.0,5.0,26.0,2.0,8.0,11.0,0.0,5.0,16.0,0.0,2.0,6.0,0.0,11.0,1.0,10.0,0.0,138.0,15.0,6.0,14.0,21.0,15.0,0.0,5.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,3.0,76.0,5.0,0.0,17.0,11.0,11.0,377.0,4.0,1.0,15.0,19.0,14.0,79.0,229.0,0.0,0.0,0.0,184.0,9.0,0.0,58.0,0.0,0.0,98.0,26.0,72.0,16.0,1.0,102.0,15.0,17.0,12.0,9.0,1.0,37.0,6.0,12.0,14.0,6.0,0.0,24.0,21.0,0.0,5.0,23.0,12.0,4.0,14.0,61.0
4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,76.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,147.0,0.0,36.0,0.0,0.0,0.0,103.0,82.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1206.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,1.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,12.0,0.0,0.0,31.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,58.0,25.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,82.0,0.0,25.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,25.0,0.0,0.0,0.0,116.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,1.0,1.0,0.0,26.0,291.0,2.0,0.0,0.0,22.0,0.0,135.0,307.0,0.0,0.0,0.0,182.0,1.0,0.0,112.0,0.0,0.0,178.0,33.0,153.0,3.0,22.0,157.0,0.0,30.0,29.0,0.0,4.0,66.0,11.0,29.0,26.0,2.0,0.0,37.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
94.0,49.0,0.0,20.0,14.0,3.0,4.0,24.0,39.0,1.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,24.0,1026.0,304.0,32.0,90.0,9.0,0.0,0.0,18.0,11.0,0.0,0.0,0.0,30.0,19.0,0.0,20.0,0.0,16.0,0.0,7.0,0.0,30.0,3.0,0.0,6.0,0.0,6.0,14.0,0.0,0.0,11.0,2.0,0.0,0.0,21.0,0.0,5.0,6.0,6.0,4.0,4.0,6.0,3.0,41.0,6.0,8.0,7.0,16.0,12.0,6.0,3.0,5.0,6.0,22.0,11.0,7.0,1.0,38.0,16.0,0.0,2.0,12.0,1.0,8.0,0.0,2.0,4.0,11.0,1.0,0.0,68.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,50.0,0.0,5.0,497.0,7.0,1.0,10.0,14.0,29.0,16.0,414.0,0.0,1.0,0.0,159.0,0.0,0.0,39.0,0.0,0.0,68.0,7.0,44.0,4.0,2.0,18.0,0.0,10.0,6.0,3.0,0.0,6.0,0.0,6.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,18.0
0.0,2.0,0.0,47.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,327.0,2365.0,0.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,42.0,4.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,37.0,0.0,0.0,21.0,0.0,0.0,24.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
