9.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,106.0,0.0,0.0,0.0,20.0,35.0,0.0,0.0,64.0,0.0,1.0,13.0,0.0,0.0,8.0,26.0,8.0,12.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,11.0,0.0,33.0,0.0,0.0,3.0,17.0,3.0,10.0,1.0,3.0,434.0,6.0,0.0,0.0,2.0,0.0,9.0,24.0,8.0,1.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,5.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,4.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,3.0,195.0,0.0,0.0,0.0,15.0,51.0,0.0,0.0,115.0,0.0,3.0,17.0,0.0,0.0,22.0,7.0,15.0,4.0,3.0,0.0,18.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,9.0,0.0,60.0,0.0,0.0,32.0,16.0,1.0,20.0,15.0,0.0,11.0,165.0,0.0,0.0,0.0,0.0,11.0,17.0,72.0,7.0,15.0,21.0,9.0,1.0,0.0,55.0,17.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,27.0,30.0,2.0,56.0,14.0,0.0,3.0,0.0,3.0,31.0,4.0,3.0,12.0,0.0,0.0,9.0,35.0,9.0,0.0,53.0,0.0,3.0,3.0,19.0,0.0,6.0,4.0,0.0,32.0,42.0,22.0,0.0,33.0,13.0,14.0,38.0,2.0,3.0,27.0,6.0,11.0,0.0,0.0,0.0,112.0,9.0,2.0,0.0,36.0,20.0,0.0,9.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,9.0,0.0,161.0,0.0,2.0,17.0,0.0,18.0,230.0,12.0,11.0,29.0,78.0,45.0,0.0,0.0,86.0,0.0,9.0,38.0,9.0,0.0,88.0,15.0,66.0,4.0,0.0,0.0,54.0,0.0,9.0,9.0,11.0,14.0,36.0,1.0,9.0,9.0,3.0,0.0,39.0,11.0,0.0,0.0,73.0,11.0,11.0,11.0,29.0
0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,17.0,0.0,43.0,0.0,0.0,0.0,73.0,19.0,53.0,2.0,3.0,9.0,10.0,0.0,0.0,0.0,0.0,975.0,75.0,52.0,5.0,10.0,89.0,1.0,4.0,0.0,31.0,17.0,5.0,0.0,1.0,111.0,14.0,0.0,0.0,0.0,8.0,12.0,52.0,2.0,4.0,4.0,0.0,1.0,0.0,5.0,26.0,6.0,5.0,6.0,0.0,5.0,60.0,57.0,29.0,5.0,33.0,16.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,3.0,75.0,10.0,5.0,25.0,10.0,4.0,17.0,0.0,2.0,5.0,0.0,10.0,1.0,10.0,0.0,126.0,13.0,5.0,0.0,19.0,13.0,0.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,19.0,68.0,5.0,0.0,13.0,11.0,11.0,341.0,1.0,6.0,2.0,62.0,139.0,0.0,0.0,156.0,5.0,9.0,63.0,0.0,0.0,115.0,37.0,93.0,22.0,12.0,0.0,96.0,15.0,20.0,13.0,8.0,3.0,39.0,11.0,13.0,16.0,7.0,0.0,23.0,18.0,0.0,5.0,18.0,10.0,3.0,13.0,56.0
14.0,128.0,0.0,8.0,0.0,0.0,0.0,103.0,2.0,82.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,50.0,1233.0,25.0,0.0,0.0,4.0,0.0,1.0,0.0,43.0,0.0,1.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,31.0,16.0,12.0,0.0,58.0,25.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,59.0,2.0,0.0,25.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,25.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,1.0,1.0,0.0,26.0,293.0,0.0,0.0,0.0,130.0,208.0,0.0,0.0,177.0,1.0,27.0,112.0,0.0,0.0,180.0,33.0,153.0,3.0,0.0,19.0,157.0,0.0,30.0,29.0,0.0,4.0,66.0,12.0,29.0,26.0,2.0,0.0,38.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
89.0,41.0,0.0,29.0,15.0,3.0,7.0,22.0,1.0,19.0,1.0,0.0,20.0,6.0,0.0,0.0,0.0,0.0,13.0,24.0,970.0,304.0,31.0,59.0,3.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,35.0,14.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0,21.0,3.0,0.0,6.0,0.0,6.0,13.0,0.0,0.0,11.0,0.0,0.0,21.0,30.0,6.0,3.0,43.0,7.0,5.0,5.0,16.0,12.0,6.0,3.0,5.0,6.0,18.0,33.0,11.0,7.0,16.0,2.0,12.0,1.0,13.0,0.0,2.0,6.0,11.0,1.0,0.0,72.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,55.0,0.0,5.0,496.0,1.0,15.0,10.0,17.0,264.0,0.0,0.0,162.0,0.0,3.0,33.0,0.0,0.0,54.0,7.0,36.0,4.0,1.0,2.0,18.0,0.0,8.0,5.0,3.0,0.0,6.0,0.0,5.0,5.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,13.0
0.0,2.0,0.0,69.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,312.0,2242.0,0.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,0.0,0.0,0.0,66.0,2.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,49.0,0.0,0.0,33.0,0.0,0.0,36.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,53.0,0.0,95.0,0.0,3.0,1.0,31.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,4.0,16.0,5.0,1108.0,165.0,2.0,0.0,0.0,12.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22.0,2.0,37.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,4.0,36.0,31.0,3.0,33.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0,2.0,5.0,0.0,7.0,0.0,7.0,0.0,10.0,234.0,3.0,80.0,0.0,4.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,129.0,1.0,2.0,0.0,5.0,203.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,7.0,6.0,1.0,6.0,0.0,0.0,8.0,3.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,11.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,11.0
